hotel,auteur,n_avis,score_moy,score_max,centralite
BW_Empire_Elysees,Daniel Grunberg,1,0.4961385450326049,0.4961385450326049,0.6576359832635983
BW_Empire_Elysees,Monica Parra,1,0.4958145052360255,0.4958145052360255,0.6570083682008367
BW_Empire_Elysees,Justine Ma,1,0.4956140819344592,0.4956140819344592,0.656694560669456
BW_Empire_Elysees,Alessia Padellaro,1,0.4955708263302177,0.4955708263302177,0.6560669456066945
BW_Empire_Elysees,Magdalena Pesheva,1,0.4926455298533773,0.4926455298533773,0.6510460251046024
BW_Empire_Elysees,Jeltok 2,1,0.4921007488352215,0.4921007488352215,0.650418410041841
BW_Empire_Elysees,Patrizia Schirripa,1,0.4914653951002454,0.4914653951002454,0.6485355648535565
BW_Empire_Elysees,Markus Gebauer _ urbexery,1,0.4891402051457597,0.4891402051457597,0.6428870292887029
BW_Empire_Elysees,carlos duzarte,1,0.4878683598478672,0.4878683598478672,0.6381799163179915
BW_Empire_Elysees,Nicolas Hinderschiett,1,0.4878243544895535,0.4878243544895535,0.6378661087866109
BW_Empire_Elysees,Sylcho C,1,0.487815613442917,0.487815613442917,0.6375523012552301
BW_Empire_Elysees,Amelie Fleurance,1,0.4865426119191777,0.4865426119191777,0.6341004184100417
BW_Empire_Elysees,Sebastian Frelak,1,0.4863132606745779,0.4863132606745779,0.6328451882845187
BW_Empire_Elysees,Sandrine POZZOBON,1,0.4858060338904139,0.4858060338904139,0.6306485355648536
BW_Empire_Elysees,Kellie Emery,1,0.4844894672070804,0.4844894672070804,0.626255230125523
BW_Empire_Elysees,LUIS HERNANDEZ PEREZ,1,0.4833815341196991,0.4833815341196991,0.6218619246861924
BW_Empire_Elysees,Marlene Klamminger,1,0.4826585204584206,0.4826585204584206,0.6193514644351464
BW_Empire_Elysees,Felipe Duhalde Faundez,1,0.4826333599040497,0.4826333599040497,0.6187238493723849
BW_Empire_Elysees,Magalie Jaillet,1,0.4826292231589499,0.4826292231589499,0.6184100418410041
BW_Empire_Elysees,renata rocchia,1,0.482101117706627,0.482101117706627,0.6171548117154811
BW_Empire_Elysees,William Quillet,1,0.4818630950476446,0.4818630950476446,0.6152719665271966
BW_Empire_Elysees,Fabien Faure,1,0.4814375317700846,0.4814375317700846,0.6127615062761506
BW_Empire_Elysees,Alberto Crisóstomo,1,0.4811068758884243,0.4811068758884243,0.610878661087866
BW_Empire_Elysees,Alicia,1,0.4810839579917887,0.4810839579917887,0.6099372384937238
BW_Empire_Elysees,sorenza chauffour,1,0.4802956764193289,0.4802956764193289,0.6074267782426778
BW_Empire_Elysees,Agustina C,1,0.4799294528481256,0.4799294528481256,0.6055439330543932
BW_Empire_Elysees,Alex Fonda,1,0.4798913396496009,0.4798913396496009,0.6052301255230125
BW_Empire_Elysees,Khadija Dorset,1,0.478020963159317,0.478020963159317,0.5967573221757322
BW_Empire_Elysees,Isabelle Charpentier,1,0.4779225251196146,0.4779225251196146,0.5958158995815899
BW_Empire_Elysees,Carlos Borborema,1,0.4779053123025416,0.4779053123025416,0.5955020920502092
BW_Empire_Elysees,Marika Ottinger,1,0.4773785772793718,0.4773785772793718,0.5942468619246861
BW_Empire_Elysees,Jonathan Hamouda,1,0.4767259621274887,0.4767259621274887,0.5926778242677824
BW_Empire_Elysees,A. E.,1,0.4758378152332516,0.4758378152332516,0.5882845188284519
BW_Empire_Elysees,kei,1,0.4755921434864002,0.4755921434864002,0.5867154811715481
BW_Empire_Elysees,Solidarité & Sport,1,0.4743614141288925,0.4743614141288925,0.581694560669456
BW_Empire_Elysees,Giovanna Zenobio,1,0.4743596361285177,0.4743596361285177,0.5810669456066946
BW_Empire_Elysees,Enika Biernacka,1,0.4733464089980324,0.4733464089980324,0.5747907949790795
BW_Empire_Elysees,Jan S.,1,0.4730082835872357,0.4730082835872357,0.5725941422594142
BW_Empire_Elysees,massimo amici,1,0.4717973453664791,0.4717973453664791,0.5653765690376569
BW_Empire_Elysees,Oksana Kikava,1,0.4713927119963553,0.4713927119963553,0.5644351464435146
BW_Empire_Elysees,M.S. Choi,1,0.4709390806238857,0.4709390806238857,0.5616108786610878
BW_Empire_Elysees,America Villani,1,0.4709366402677404,0.4709366402677404,0.5612970711297071
BW_Empire_Elysees,Hamidi Hayet,1,0.4701984332504484,0.4701984332504484,0.5578451882845188
BW_Empire_Elysees,Jess,1,0.4699471795471379,0.4699471795471379,0.5556485355648535
BW_Empire_Elysees,K. SED.,1,0.469677783280299,0.469677783280299,0.5540794979079497
BW_Empire_Elysees,Renata Merlos,1,0.4695468753702053,0.4695468753702053,0.5537656903765691
BW_Empire_Elysees,Ning Gao,1,0.4692166376404579,0.4692166376404579,0.5518828451882845
BW_Empire_Elysees,Armen Alemian,1,0.468987717601772,0.468987717601772,0.5509414225941422
BW_Empire_Elysees,Cathy Gobert,1,0.4684815501344815,0.4684815501344815,0.5499999999999999
BW_Empire_Elysees,Pascal Petit,1,0.4684187906744433,0.4684187906744433,0.5490585774058577
BW_Empire_Elysees,gui llaume,1,0.4678423241278615,0.4678423241278615,0.5443514644351465
BW_Empire_Elysees,emad edward,1,0.4674502594179209,0.4674502594179209,0.5430962343096234
BW_Empire_Elysees,Justina Koriznaitė,1,0.4671817472725292,0.4671817472725292,0.5418410041841004
BW_Empire_Elysees,Ksenija Baždarić,1,0.4667843378263074,0.4667843378263074,0.5405857740585773
BW_Empire_Elysees,Dharma Initiative,1,0.4667260290530099,0.4667260290530099,0.5399581589958159
BW_Empire_Elysees,Azerty,1,0.4660352685871167,0.4660352685871167,0.5368200836820084
BW_Empire_Elysees,Aggeliki Taxintari,1,0.4656442293885304,0.4656442293885304,0.5346234309623431
BW_Empire_Elysees,Danielle Trovalet,1,0.4654018111432903,0.4654018111432903,0.5339958158995816
BW_Empire_Elysees,Samanta Nakazato,1,0.4653378968164043,0.4653378968164043,0.5330543933054394
BW_Empire_Elysees,Belen Begraola,1,0.4652797079955366,0.4652797079955366,0.5317991631799163
BW_Empire_Elysees,Docteur Goetz,1,0.4652185355808902,0.4652185355808902,0.5311715481171548
BW_Empire_Elysees,Brigitte vicari,1,0.4651492516869641,0.4651492516869641,0.5302301255230125
BW_Empire_Elysees,dimitris palikaridis,1,0.4648563021596361,0.4648563021596361,0.5296025104602511
BW_Empire_Elysees,Tim Vasvi,1,0.4648514822636995,0.4648514822636995,0.5292887029288703
BW_Empire_Elysees,Ressiguie Cedric,1,0.4647250471147438,0.4647250471147438,0.5286610878661088
BW_Empire_Elysees,Cedric Faucheret,1,0.4645918457604983,0.4645918457604983,0.5280334728033472
BW_Empire_Elysees,Manon Vd,1,0.46409661902836,0.46409661902836,0.5261506276150627
BW_Empire_Elysees,My Nice Photo Shop,1,0.4634612288823848,0.4634612288823848,0.5230125523012552
BW_Empire_Elysees,celso gesta,1,0.4628059164282781,0.4628059164282781,0.5192468619246862
BW_Empire_Elysees,Valerie Roche,1,0.4626549969649338,0.4626549969649338,0.5186192468619247
BW_Empire_Elysees,valérie colapinto,1,0.4626000677256616,0.4626000677256616,0.5179916317991632
BW_Empire_Elysees,Phil Morris,1,0.4625969348820434,0.4625969348820434,0.5176778242677824
BW_Empire_Elysees,Pipi Pupuka,1,0.4624082677898277,0.4624082677898277,0.517050209205021
BW_Empire_Elysees,Christian Le Lausque,1,0.4618601886364719,0.4618601886364719,0.5148535564853556
BW_Empire_Elysees,Chris -,1,0.4617902839397626,0.4617902839397626,0.5142259414225941
BW_Empire_Elysees,Bernard Turquès,1,0.4611919860770047,0.4611919860770047,0.5098326359832637
BW_Empire_Elysees,Alfonso Castillo Gonzalez,1,0.4610198224340512,0.4610198224340512,0.5088912133891214
BW_Empire_Elysees,Cathy M.,1,0.4606013418590164,0.4606013418590164,0.5066945606694561
BW_Empire_Elysees,Renato Marques,1,0.4603058590905244,0.4603058590905244,0.5051255230125523
BW_Empire_Elysees,C. line,1,0.4595273201650738,0.4595273201650738,0.5010460251046025
BW_Empire_Elysees,Tata Aisha,1,0.4579360469101567,0.4579360469101567,0.4960251046025105
BW_Empire_Elysees,Mariluca Business,1,0.4567568744086112,0.4567568744086112,0.49194560669456067
BW_Empire_Elysees,Maurice MINVIELLE,1,0.4566877668579423,0.4566877668579423,0.4916317991631799
BW_Empire_Elysees,Matthew Toth,1,0.4565375933867888,0.4565375933867888,0.4903765690376569
BW_Empire_Elysees,ayaki nami,1,0.4562098637267076,0.4562098637267076,0.48880753138075317
BW_Empire_Elysees,Ion Sandu,1,0.455659724509554,0.455659724509554,0.48566945606694567
BW_Empire_Elysees,Ivan Zakharchenko,1,0.4549326014581906,0.4549326014581906,0.48378661087866104
BW_Empire_Elysees,Christine PERES,1,0.454756572008844,0.454756572008844,0.48347280334728027
BW_Empire_Elysees,mag f,1,0.4542912184789213,0.4542912184789213,0.4831589958158996
BW_Empire_Elysees,Anair,1,0.4539887917055115,0.4539887917055115,0.4819037656903765
BW_Empire_Elysees,frederic molard,1,0.4527490610430602,0.4527490610430602,0.4800209205020921
BW_Empire_Elysees,Laetitia Cuny,1,0.4526499264315518,0.4526499264315518,0.47970711297071134
BW_Empire_Elysees,Jo Toussaint,1,0.4521025636598519,0.4521025636598519,0.478765690376569
BW_Empire_Elysees,Joanna Reynosa,1,0.4519739987522627,0.4519739987522627,0.47845188284518836
BW_Empire_Elysees,Marine B.,1,0.4518311086480633,0.4518311086480633,0.47751046025104604
BW_Empire_Elysees,Hui Zhang,1,0.4495755004836116,0.4495755004836116,0.47217573221757325
BW_Empire_Elysees,Benjamin Besso,1,0.4492314955481927,0.4492314955481927,0.47092050209205016
BW_Empire_Elysees,yenny yoris,1,0.4488084047459128,0.4488084047459128,0.46903765690376564
BW_Empire_Elysees,Anna rodriguez,1,0.4485826871485682,0.4485826871485682,0.468723849372385
BW_Empire_Elysees,Dora Pal,1,0.4483227844928167,0.4483227844928167,0.46684100418410046
BW_Empire_Elysees,Olivier Pierron,1,0.447713223969321,0.447713223969321,0.46464435146443517
BW_Empire_Elysees,Julien Doriath,1,0.4474610968820205,0.4474610968820205,0.4633891213389121
BW_Empire_Elysees,Sili Si,1,0.446295051224139,0.446295051224139,0.4599372384937239
BW_Empire_Elysees,Pierre Vicard,1,0.4448844757041447,0.4448844757041447,0.4571129707112971
BW_Empire_Elysees,Amanda Sammut,1,0.4442625680861269,0.4442625680861269,0.4558577405857741
BW_Empire_Elysees,Mohamed mehdi Berrada,1,0.4436457243694737,0.4436457243694737,0.454602510460251
BW_Empire_Elysees,tiphaine gaillard,1,0.4431063505191464,0.4431063505191464,0.45334728033472804
BW_Empire_Elysees,Andrea Götz,1,0.4421277862770551,0.4421277862770551,0.450836820083682
BW_Empire_Elysees,guillaume loit,1,0.4404559954136967,0.4404559954136967,0.448326359832636
BW_Empire_Elysees,Silvina Pérez Apreda,1,0.4379231254501836,0.4379231254501836,0.4433054393305439
BW_Empire_Elysees,Sebastien Halle,1,0.4359743636842079,0.4359743636842079,0.43859832635983265
BW_Empire_Elysees,Claude Challal,1,0.435282530063464,0.435282530063464,0.4379707112970711
BW_Empire_Elysees,Geoff Felgate,1,0.4345198038851704,0.4345198038851704,0.4370292887029289
BW_Empire_Elysees,Alina Roszek,1,0.4337973918953848,0.4337973918953848,0.4351464435146444
BW_Empire_Elysees,Jonathan Pellegrino,1,0.4312188480609554,0.4312188480609554,0.43200836820083677
BW_Empire_Elysees,Massimo Spina,1,0.422248199572217,0.422248199572217,0.4225941422594143
BW_Empire_Elysees,Evgheni K,1,0.4185509898659286,0.4185509898659286,0.4182008368200837
BW_Empire_Elysees,Ami Elishav,1,0.4182500116770792,0.4182500116770792,0.41757322175732214
BW_Empire_Elysees,Odette Domingues,1,0.4170508857757769,0.4170508857757769,0.41663179916317994
BW_Empire_Elysees,T tihara,1,0.4156106534173397,0.4156106534173397,0.4160041841004184
BW_Empire_Elysees,Balla Alexandra,1,0.415279145438403,0.415279145438403,0.41569037656903773
BW_Empire_Elysees,Jan Med,1,0.413917099620837,0.413917099620837,0.4150627615062761
BW_Empire_Elysees,Eliana Feliz,1,0.4130470840576325,0.4130470840576325,0.4147489539748954
BW_Empire_Elysees,Serrat Elodie,1,0.4124763699777434,0.4124763699777434,0.41349372384937233
BW_Empire_Elysees,Jihane Khattat,1,0.412281285505104,0.412281285505104,0.41317991631799167
BW_Empire_Elysees,Hassane Mir,1,0.4099003956438798,0.4099003956438798,0.4109832635983264
BW_Empire_Elysees,H L,1,0.4070047476067364,0.4070047476067364,0.4084728033472803
BW_Empire_Elysees,Antanas Šimelionis,1,0.3661566803332697,0.3661566803332697,0.4021966527196652
BW_Empire_Elysees,Jean-Christophe Guyot,1,0.350409666113826,0.350409666113826,0.39968619246861925
BW_Empire_Elysees,Luiz Adriano TM,1,0.3305114133481897,0.3305114133481897,0.39560669456066944
BW_Empire_Elysees,FLOD,1,0.3240653943632155,0.3240653943632155,0.39215481171548117
BW_Empire_Elysees,Patrick GEROUDET,1,0.3223982159954757,0.3223982159954757,0.3918410041841004
BW_Empire_Elysees,Bernard Leguevaques,1,0.3208670604027337,0.3208670604027337,0.39027196652719665
BW_Empire_Elysees,Maria Davi,1,0.3131334666755426,0.3131334666755426,0.382112970711297
BW_Empire_Elysees,Diego Galetto,1,0.3056951957596497,0.3056951957596497,0.37458158995815904
BW_Empire_Elysees,Karl Betham,1,0.3054397223834825,0.3054397223834825,0.3742677824267783
BW_Empire_Elysees,Louisa Summerfield,1,0.3051969145075481,0.3051969145075481,0.37364016736401673
BW_Empire_Elysees,Angelo Marchesi,1,0.303708502484054,0.303708502484054,0.3726987447698744
BW_Empire_Elysees,David,1,0.3013825049961359,0.3013825049961359,0.36830543933054394
BW_Empire_Elysees,Nicola De Paola,1,0.3005423488583452,0.3005423488583452,0.3667364016736402
BW_Empire_Elysees,Karol Wiecki,1,0.2992586856381373,0.2992586856381373,0.3657949790794979
BW_Empire_Elysees,Kir Flo,1,0.2980611850936671,0.2980611850936671,0.3626569037656904
BW_Empire_Elysees,Stephane Renard,1,0.2973636259843099,0.2973636259843099,0.36077405857740585
BW_Empire_Elysees,Julie De wolf,1,0.2962725672597073,0.2962725672597073,0.35857740585774056
BW_Empire_Elysees,Herr Pufflich,1,0.2948844440048447,0.2948844440048447,0.35669456066945604
BW_Empire_Elysees,Peggy Bayliss,1,0.2943187638510026,0.2943187638510026,0.35575313807531384
BW_Empire_Elysees,HERVE FROIDURE,1,0.2927310303293882,0.2927310303293882,0.3519874476987448
BW_Empire_Elysees,Tilo Vick,1,0.2909056990192009,0.2909056990192009,0.34602510460251046
BW_Empire_Elysees,laurent (“Marquis 31”),1,0.2882548293742941,0.2882548293742941,0.33786610878661083
BW_Empire_Elysees,ελσα ρηγα,1,0.2881297245993633,0.2881297245993633,0.3369246861924686
BW_Empire_Elysees,Tatiana S,1,0.28760601283542,0.28760601283542,0.3350418410041841
BW_Empire_Elysees,Lucia Tornaghi,1,0.2874517290753017,0.2874517290753017,0.33410041841004184
BW_Empire_Elysees,Arnaud Burgess,1,0.2873563125463456,0.2873563125463456,0.33347280334728036
BW_Empire_Elysees,gabrielle vieira,1,0.2862968266002532,0.2862968266002532,0.3309623430962343
BW_Empire_Elysees,Davut Emre TAŞAR,1,0.2853571595193879,0.2853571595193879,0.328765690376569
BW_Empire_Elysees,charlène heaulme,1,0.2839709978482832,0.2839709978482832,0.32468619246861924
BW_Empire_Elysees,Sergey Akhmedchin,1,0.2838683967742919,0.2838683967742919,0.32405857740585775
BW_Empire_Elysees,Reinhold Pölzl,1,0.2829558872476957,0.2829558872476957,0.3215481171548117
BW_Empire_Elysees,Arne,1,0.2821351549228411,0.2821351549228411,0.3206066945606695
BW_Empire_Elysees,Andreas Ropel,1,0.2809021027867842,0.2809021027867842,0.31715481171548116
BW_Empire_Elysees,Aleksandra Wiecka,1,0.2799786991960366,0.2799786991960366,0.3130753138075314
BW_Empire_Elysees,W T,1,0.2798251720649636,0.2798251720649636,0.31244769874476985
BW_Empire_Elysees,Marco Verch,1,0.2797646519654774,0.2797646519654774,0.31182008368200836
BW_Empire_Elysees,Julie O,1,0.279565674282839,0.279565674282839,0.3096234309623431
BW_Empire_Elysees,Benoit Perrotin,1,0.2793293891988976,0.2793293891988976,0.3080543933054394
BW_Empire_Elysees,Jeff P (Jpim06),1,0.2788556344468165,0.2788556344468165,0.3064853556485356
BW_Empire_Elysees,ADRIANA PATRICIA GOLIA,1,0.2784759440313404,0.2784759440313404,0.30523012552301254
BW_Empire_Elysees,Motasim Amin,1,0.2781103165158407,0.2781103165158407,0.3036610878661088
BW_Empire_Elysees,Оксана Makarenko,1,0.2779676847911451,0.2779676847911451,0.30177824267782427
BW_Empire_Elysees,Antonio Barajas,1,0.2776720130508198,0.2776720130508198,0.3011506276150627
BW_Empire_Elysees,David Moi,1,0.2775972505921948,0.2775972505921948,0.30052301255230124
BW_Empire_Elysees,Kiki Kaka,1,0.2773675000117396,0.2773675000117396,0.299581589958159
BW_Empire_Elysees,elisabeth leseigneur,1,0.2767570403327308,0.2767570403327308,0.2973849372384937
BW_Empire_Elysees,Mike SkyWalker,1,0.2756874148763886,0.2756874148763886,0.29267782426778244
BW_Empire_Elysees,Victor Lins,1,0.2746564448260258,0.2746564448260258,0.29048117154811715
BW_Empire_Elysees,Pierre Allain,1,0.2742019152890436,0.2742019152890436,0.28953974895397494
BW_Empire_Elysees,S,1,0.2738908191046532,0.2738908191046532,0.2889121338912134
BW_Empire_Elysees,Antonio Stasi,1,0.2738517704353756,0.2738517704353756,0.28828451882845185
BW_Empire_Elysees,Martina Spring,1,0.2736616480891293,0.2736616480891293,0.28734309623430965
BW_Empire_Elysees,Juergen Sprinz,1,0.2726545969165597,0.2726545969165597,0.2848326359832636
BW_Empire_Elysees,Cloé Beaulinette,1,0.2725469507303525,0.2725469507303525,0.2835774058577406
BW_Empire_Elysees,Burçak Tanattı,1,0.2723080657333285,0.2723080657333285,0.2820083682008368
BW_Empire_Elysees,Sandra M,1,0.2721095425059749,0.2721095425059749,0.28043933054393305
BW_Empire_Elysees,Vanessa Ferdinand,1,0.2714995474068131,0.2714995474068131,0.27855648535564853
BW_Empire_Elysees,John Lutz,1,0.271227625068584,0.271227625068584,0.2773012552301255
BW_Empire_Elysees,Nicolas CdX66,1,0.2702906393574928,0.2702906393574928,0.27510460251046026
BW_Empire_Elysees,Paolo Ghilardi,1,0.269484676339088,0.269484676339088,0.2719665271966527
BW_Empire_Elysees,Eden M,1,0.2692647830478828,0.2692647830478828,0.27071129707112973
BW_Empire_Elysees,L V,1,0.2686116087796316,0.2686116087796316,0.2694560669456067
BW_Empire_Elysees,Oceana Alvarez,1,0.2677443267583583,0.2677443267583583,0.2675732217573222
BW_Empire_Elysees,Sasa Plestenjak,1,0.2672513587605784,0.2672513587605784,0.26631799163179914
BW_Empire_Elysees,Tatiana,1,0.2658783628415223,0.2658783628415223,0.2625523012552301
BW_Empire_Elysees,Christelle Chabaud,1,0.2653118338480495,0.2653118338480495,0.2600418410041841
BW_Empire_Elysees,Pekka Lukkaroinen,1,0.2649179757829192,0.2649179757829192,0.2572175732217573
BW_Empire_Elysees,Stéphane B.,1,0.2646958368536144,0.2646958368536144,0.2550209205020921
BW_Empire_Elysees,Yann Devisse,1,0.2643280045566779,0.2643280045566779,0.25376569037656904
BW_Empire_Elysees,Syl Cap,1,0.264024839669886,0.264024839669886,0.2518828451882845
BW_Empire_Elysees,Special Agent,1,0.2639371320126742,0.2639371320126742,0.25094142259414226
BW_Empire_Elysees,Guillaume Delange,1,0.2622678611082787,0.2622678611082787,0.24654811715481173
BW_Empire_Elysees,Lynnette Scavo,1,0.2621371628575624,0.2621371628575624,0.24560669456066944
BW_Empire_Elysees,Nicola Lucafò,1,0.2620592774411645,0.2620592774411645,0.2452928870292887
BW_Empire_Elysees,Ahmad Dawwas,1,0.2618721952043125,0.2618721952043125,0.24435146443514644
BW_Empire_Elysees,Com'on Gyro Pro,1,0.2588667876523453,0.2588667876523453,0.23713389121338913
BW_Empire_Elysees,sarah attal,1,0.2585236530988913,0.2585236530988913,0.23587866108786612
BW_Empire_Elysees,Jeff Nichols,1,0.2584854861883088,0.2584854861883088,0.23556485355648535
BW_Empire_Elysees,Lucas Oruezabal (Milyc),1,0.2574496647950924,0.2574496647950924,0.23430962343096234
BW_Empire_Elysees,Sebastian Skuza,1,0.2573928474379543,0.2573928474379543,0.2339958158995816
BW_Empire_Elysees,Binta Camara,1,0.2564747400837235,0.2564747400837235,0.23117154811715482
BW_Empire_Elysees,Steph BD,1,0.2541578466593606,0.2541578466593606,0.227092050209205
BW_Empire_Elysees,Luca Morcavallo,1,0.2533216313991015,0.2533216313991015,0.22646443514644352
BW_Empire_Elysees,سهيل حافظ جمل,1,0.2514815325633915,0.2514815325633915,0.22207112970711296
BW_Empire_Elysees,Louisa Brrl,1,0.2505261520821671,0.2505261520821671,0.2205020920502092
BW_Empire_Elysees,Uwe Boch,1,0.2475743875950355,0.2475743875950355,0.2132845188284519
BW_Empire_Elysees,DELPHINE BUREAU,1,0.2470056321683834,0.2470056321683834,0.2117154811715481
BW_Empire_Elysees,YAM T,1,0.2455910415567408,0.2455910415567408,0.20920502092050208
BW_Empire_Elysees,Stéphane Arnaud Perso (STEPHANE ARNAUD),1,0.2453239629033285,0.2453239629033285,0.20889121338912137
BW_Empire_Elysees,John DZ,1,0.2451089219536732,0.2451089219536732,0.20794979079497908
BW_Empire_Elysees,Sara Salvadori,1,0.2446905635441873,0.2446905635441873,0.20732217573221756
BW_Empire_Elysees,S Sion,1,0.2382803769725497,0.2382803769725497,0.20010460251046025
BW_Empire_Elysees,Vanlaer O,1,0.2329071116700878,0.2329071116700878,0.1950836820083682
BW_Empire_Elysees,Julie Lanoy,1,0.2178228015678867,0.2178228015678867,0.18692468619246863
BW_Empire_Elysees,8jb6,1,0.2177984620878496,0.2177984620878496,0.18661087866108786
BW_Empire_Elysees,catherine sanders,1,0.2152898114171571,0.2152898114171571,0.18566945606694563
BW_Empire_Elysees,Moussine B,1,0.2150894760588699,0.2150894760588699,0.18535564853556485
BW_Empire_Elysees,Aisha KONE,1,0.20533694554903,0.20533694554903,0.18315899581589956
BW_Empire_Elysees,Sofiane KARKOUR,1,0.1326311792131777,0.1326311792131777,0.17782426778242677
BW_Empire_Elysees,Dmitrijs Kon,1,0.1286791409126375,0.1286791409126375,0.17719665271966528
BW_Empire_Elysees,William De Donato,1,0.1016670997949066,0.1016670997949066,0.16652719665271967
BW_Empire_Elysees,Mikolaj Rutkowski,1,0.096569794622025,0.096569794622025,0.16338912133891215
BW_Empire_Elysees,Pielos Rose,1,0.0963758125627023,0.0963758125627023,0.16307531380753137
BW_Empire_Elysees,Ismini Tsagkaraki,1,0.0955286244442781,0.0955286244442781,0.16213389121338911
BW_Empire_Elysees,O C,1,0.0955208662204449,0.0955208662204449,0.16182008368200837
BW_Empire_Elysees,Gilles BOUVIER,1,0.0950961351065542,0.0950961351065542,0.16119246861924685
BW_Empire_Elysees,Leonardo La Cava,1,0.0933617404757568,0.0933617404757568,0.16056485355648537
BW_Empire_Elysees,ساره الكعبي,1,0.0878632152248056,0.0878632152248056,0.1561715481171548
BW_Empire_Elysees,Katja K.,1,0.0876482683421355,0.0876482683421355,0.15554393305439332
BW_Empire_Elysees,AGA 21,1,0.0847973635728324,0.0847973635728324,0.15334728033472803
BW_Empire_Elysees,Quentin Sanchez,1,0.0843873763873097,0.0843873763873097,0.15271966527196654
BW_Empire_Elysees,Erhan Kabatas,1,0.0800358070661303,0.0800358070661303,0.14644351464435146
BW_Empire_Elysees,Bertrand Carel,1,0.0793555159453375,0.0793555159453375,0.1455020920502092
BW_Empire_Elysees,Cyril monte,1,0.07770041660184,0.07770041660184,0.14361924686192468
BW_Empire_Elysees,Gilbert FONTES,1,0.0776419982668333,0.0776419982668333,0.14330543933054393
BW_Empire_Elysees,Adam Clark,1,0.0771051981958563,0.0771051981958563,0.14236401673640167
BW_Empire_Elysees,isnel jerome,1,0.0760666981429871,0.0760666981429871,0.14173640167364016
BW_Empire_Elysees,Aux coteaux d’Aussac Leclere Sante,1,0.0750464593050708,0.0750464593050708,0.1407949790794979
BW_Empire_Elysees,Patrick Luquet,1,0.0742281248607676,0.0742281248607676,0.13985355648535566
BW_Empire_Elysees,Benj Olivé,1,0.0737106601052415,0.0737106601052415,0.13922594142259415
BW_Empire_Elysees,Stephane Huguenin,1,0.0736377309585067,0.0736377309585067,0.1389121338912134
BW_Empire_Elysees,ابو محمد,1,0.0728670789136911,0.0728670789136911,0.13859832635983263
BW_Empire_Elysees,Irving Remy,1,0.0671758006554879,0.0671758006554879,0.12981171548117154
BW_Empire_Elysees,Carlos Pereira,1,0.0664291826945262,0.0664291826945262,0.12855648535564854
BW_Empire_Elysees,Ariane G.,1,0.0663735030730315,0.0663735030730315,0.1282426778242678
BW_Empire_Elysees,Romina Polo,1,0.0639607437858264,0.0639607437858264,0.12573221757322176
BW_Empire_Elysees,Noella Bonnier-Fujii,1,0.0638656598900414,0.0638656598900414,0.125418410041841
BW_Empire_Elysees,Александр Григорьев,1,0.0630468278185745,0.0630468278185745,0.12447698744769875
BW_Empire_Elysees,Bushry,1,0.0625080368828081,0.0625080368828081,0.12384937238493725
BW_Empire_Elysees,Cameron Dorsett,1,0.0622845330703714,0.0622845330703714,0.12353556485355649
BW_Empire_Elysees,Peyron Jerome,1,0.0617282043034427,0.0617282043034427,0.12322175732217573
BW_Empire_Elysees,seddik merabet,1,0.06013141551119,0.06013141551119,0.12259414225941423
BW_Empire_Elysees,Viviane Ransato,1,0.0543686958568278,0.0543686958568278,0.11882845188284519
BW_Empire_Elysees,Joao Borges,1,0.0512693538228176,0.0512693538228176,0.11788702928870293
BW_Empire_Elysees,Pascale Ciesla,1,0.0369119679065651,0.0369119679065651,0.10910041841004184
BW_Empire_Elysees,jonathan maillet,1,0.0259276265366364,0.0259276265366364,0.10596234309623431
BW_Empire_Elysees,Alain Bourès,1,0.0167650572729632,0.0167650572729632,0.10251046025104603
BW_Litteraire_Marcel_Ayme,Valdemar Domingos,1,0.550801676864479,0.550801676864479,0.6924686192468619
BW_Litteraire_Marcel_Ayme,stephane lhomme,1,0.5501668987793422,0.5501668987793422,0.6918410041841004
BW_Litteraire_Marcel_Ayme,franciscov181,1,0.5405836555282761,0.5405836555282761,0.6905857740585774
BW_Litteraire_Marcel_Ayme,Heather Barrett,1,0.5385160583312755,0.5385160583312755,0.689644351464435
BW_Litteraire_Marcel_Ayme,Florence Mabille,1,0.535592389304615,0.535592389304615,0.6880753138075313
BW_Litteraire_Marcel_Ayme,Pep Roca Roca,1,0.5283685633222148,0.5283685633222148,0.6871338912133891
BW_Litteraire_Marcel_Ayme,Hanna ALEM,1,0.5244030310136276,0.5244030310136276,0.6855648535564853
BW_Litteraire_Marcel_Ayme,Claude Stoeckel,1,0.5196762486037566,0.5196762486037566,0.68336820083682
BW_Litteraire_Marcel_Ayme,karoline lieberkind,1,0.5169206995679677,0.5169206995679677,0.6821129707112971
BW_Litteraire_Marcel_Ayme,417jds,1,0.5149463769232461,0.5149463769232461,0.6814853556485355
BW_Litteraire_Marcel_Ayme,Kinjal Patel,1,0.5147069095571217,0.5147069095571217,0.6811715481171547
BW_Litteraire_Marcel_Ayme,Paule Dassy,1,0.5132811625828035,0.5132811625828035,0.6792887029288702
BW_Litteraire_Marcel_Ayme,Tony Autunno,1,0.5129797685219888,0.5129797685219888,0.6786610878661088
BW_Litteraire_Marcel_Ayme,l e,1,0.508964350576439,0.508964350576439,0.6761506276150627
BW_Litteraire_Marcel_Ayme,Eleanore_mb,1,0.5076218065114352,0.5076218065114352,0.675836820083682
BW_Litteraire_Marcel_Ayme,Annett Pallarz,1,0.5066479738129506,0.5066479738129506,0.674581589958159
